37	3539	0	"Pittsburgh"	"South Side"	Nightlife Spot::Bar	40.443145751953125	-80.02919006347656
37	3539	0	"Pittsburgh"	"AGH Psych"	College & University::College Lab	40.45299530029297	-80.0047836303711
37	3539	0	"Pittsburgh"	"McFadden's"	Nightlife Spot::Pub	40.44655515193201	-80.00750541687012
37	3539	0	"Pittsburgh"	"Allegheny Center Mall"	Arts & Entertainment::Arcade	40.45098961335641	-80.00644038571903
37	3539	0	"Pittsburgh"	"Hyde Park Steakhouse"	Food::Steakhouse	40.446195901228386	-80.00802040100098
37	3539	0	"Pittsburgh"	"Parking Blue 7J"	Professional & Other Places::Parking	40.44949722290039	-80.00206756591797
37	3539	0	"Pittsburgh"	"SpringHill Suites"	Travel & Transport::Hotel	40.448415	-80.004719
37	3539	0	"Pittsburgh"	"Tilted Kilt"	Nightlife Spot::Pub	40.44570909666175	-80.01064468350994
37	3539	0	"Pittsburgh"	"Paddle At The Point"	Outdoors & Recreation::Other Great Outdoors	40.44230933904888	-80.01523017883301
37	3539	0	"Pittsburgh"	"Tribute To Children Statue"	Professional & Other Places::Government Building::Monument / Landmark	40.44500382831869	-80.01366376876831
37	3539	0	"Pittsburgh"	"Tailgating Down The Pirate Game"	Arts & Entertainment::Stadium::Baseball Stadium	40.44693666587178	-80.01075388333904
37	3539	0	"Pittsburgh"	"General Robinson Garage (Red 5)"	Professional & Other Places::Parking	40.447592069329296	-80.00972896814346
37	3539	0	"Pittsburgh"	"Bettis Grille"	Food::American Restaurant	40.440635681152344	-80.01483154296875
37	3539	0	"Pittsburgh"	"Duquesne Incline"	Outdoors & Recreation::Scenic Lookout	40.439776894975374	-80.01753492371816
37	3539	0	"Pittsburgh"	"Miniature Railroad & Village"	Arts & Entertainment::Museum::Science Museum	40.445498	-80.01806
37	3539	0	"Pittsburgh"	"FSN Pittsburgh"	Professional & Other Places::Office	40.44603093333333	-80.0105981
37	3539	0	"Pittsburgh"	"Rivertowne North Shore"	Food::American Restaurant	40.445820318894235	-80.010547041893
37	3539	0	"Pittsburgh"	"Concentra Medical Center"	Professional & Other Places::Medical Center::Doctor's Office	40.44221341609955	-80.021335
37	3539	0	"Pittsburgh"	"Bella Vista Ristorante Italiano"	Food::Italian Restaurant	40.438010266666666	-80.018226
37	3539	0	"Pittsburgh"	"Right Field"	Arts & Entertainment::Stadium::Baseball Stadium	40.44638442993164	-80.00595092773438
37	3539	0	"Pittsburgh"	"Tailgating at the Pitt Game!"	Arts & Entertainment::Stadium	40.45000457763672	-80.02383422851562
37	3539	0	"Pittsburgh"	"Hyatt Place Pittsburgh-North Shore"	Travel & Transport::Hotel	40.44667354094775	-80.00895917415619
37	3539	0	"Pittsburgh"	"Grin Total Media Ampatheater"	Arts & Entertainment::Music Venue	40.44065856933594	-80.01468658447266
37	3539	0	"Pittsburgh"	"Gold Lot 2"	Professional & Other Places::Parking	40.44645717465781	-80.01119613647461
37	3539	0	"Pittsburgh"	"Rivers Casino"	Arts & Entertainment::Casino	40.446751106051885	-80.0218391418457
37	3539	0	"Pittsburgh"	"Calico Jacks Cantina"	Nightlife Spot::Bar	40.44604	-80.01070726666667
